50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
50 0.9892
