0 0.271582
5 0.271598
10 0.271615
15 0.271632
20 0.271648
25 0.27534
30 0.397353
35 0.377906
40 0.381876
45 0.494345
50 0.490381
55 0.627523
60 0.605123
65 0.607619
70 0.649954
75 0.842643
80 0.835599
85 0.864594
90 1.27969
95 1.58176
100 1.57427
105 1.58945
110 1.72331
115 3.83237
120 9.36232
