0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
30 1
30 1
30 1
30 1
30 1
30 1
30 1
30 1
30 1
30 1
30 1
30 1
30 1
30 1
30 1
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
60 0.986
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
90 0.9756
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
120 0.0176
